,OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Weight_Numeric
2606,REC-980366,12570,Sablés céréales graines chia et lin,Bisson,200 g ( 20 x 10 g),France,2024-02-27,10.24,200.0
2607,REC-269782,8183,Finn Crisp Snacks,"Finn Crisp,Landmännen",150g,"Germany,Italy,United Kingdom",2024-08-22,15.28,150.0
2608,REC-964890,9642,Schoko Reiswaffeln Zartbitter,"Alnatura, Alnatura GmbH, Alnatura Bio",100 g,"Frankreich,Deutschland,Schweiz,Welt",2025-10-27,6.95,100.0
2609,REC-223639,12649,Edel Bitter 100%   cacao nibs,VIVANI,80 g,"Frankreich,Deutschland,Schweiz",2025-05-18,4.45,80.0
2610,REC-400054,13052,Mature cheddar & red onion hand cooked crisps,Dettol,150g,en:gb,2025-12-27,18.62,150.0
2611,REC-163281,13063,Gâche tranchrée bio,la fournée dorée,400g,France,2025-04-05,14.26,400.0
2612,REC-891050,6111,Barquillos Avellana,Hacendado,250 g,"Portugal,Spain",2026-01-19,6.72,250.0
2613,REC-303621,14397,Schiaccianoci,"Mulino Bianco, barilla, mulino bianco",300 g,Italia,2025-06-17,5.78,300.0
2614,REC-880363,11730,XXL Erdnüsse,Alesto,1000g,"Франция,Германия,Швеция,Обединено кралство Великобритания и Северна Ирландия,България",2025-08-18,14.28,1000.0
2616,REC-458123,9366,Mini fourrés cœur chocolat,Unknown,14x30g - 420g,"France, en:be",2024-07-17,19.83,14.0
2617,REC-540614,5620,Chocolate Negro,"fin CARRÉ,Lidl",100 g,"Bulgaria,Croacia,Portugal,Eslovaquia,España",2025-05-02,22.99,100.0
2618,REC-659085,10195,Chocolat noir 70% Cacao Sel rose de l'Himalaya,Lindt,100 g,France,2024-03-23,16.54,100.0
2619,REC-885652,6890,La Madeleine coeur myrtille,Bonne Maman,300 g,France,2024-12-31,24.78,300.0
2620,REC-179889,13249,Madeleines moelleuses,St Michel,250 g,France,2025-12-23,6.15,250.0
2622,REC-577925,7238,Pain lait bio* far complet x8 280g,Bien,280 g,France,2026-01-22,17.88,280.0
2623,REC-229696,11481,Mini Breadsticks,Tesco,,en:United Kingdom,2024-07-21,22.33,
2624,REC-411404,14652,Barre protein graines & fruits rouges,"Carrefour, CarrefourCarrefour Sensation",128 g (4 x 32 g),"France,Italie,Espagne",2025-09-20,2.57,128.0
2625,REC-744427,9260,Settembrini mb 300g,"Barilla, Mulino Bianco",300 g,"Italy, en:france",2025-01-02,17.46,300.0
2626,REC-132478,11975,Flash,Unknown,,en:ma,2024-03-17,13.34,
2627,REC-685006,11334,Noir,Unknown,,"France, Italie, Espagne",2025-11-28,11.29,
2628,REC-635067,14627,Filipinos Chocolate Blanco,"Artiach,Filipinos",128 g,"Finlandia,Francia,Marruecos,España",2025-11-22,4.45,128.0
2629,REC-385425,11014,High Protein Cookie,Lidl,45 g,"France, Switzerland, en:italy",2025-12-04,13.31,45.0
2630,REC-141497,13573,Madeleines Vanille Sorties du Four,Le Ster,,en:fr,2024-12-18,4.38,
2631,REC-754925,8813,Savane max de sensations,Brossard,7 x 30 g,France,2024-09-14,16.76,7.0
2632,REC-633137,5262,Crackers,Ritz Crackers,200 g,France,2024-04-01,10.19,200.0
2634,REC-136094,14252,Lightly Salted Rice Crackers,Asia Specialities,100 g,"United Kingdom,Ireland",2025-10-10,20.97,100.0
2635,REC-705087,11327,Fornula,Unknown,,en:morocco,2025-01-08,4.08,
2636,REC-133355,11290,"Hazelnut, Pecan & Maple Oat Bar",deliciously ella,50g,en:gb,2024-12-21,6.79,50.0
2637,REC-546449,5548,Salt and peppers cashews,Alesto,150 g,en:gb,2025-09-21,16.6,150.0
2639,REC-723263,12478,M&M's,"M&M's,Mars inc",600g,France,2025-08-12,2.16,600.0
2640,REC-709572,9141,3X100G MAITRE CHOCOLATIER LAIT,Lindt,300 g,France,2024-10-05,13.09,300.0
2641,REC-331239,6608,Vollmilchschokolade Erdnüsse,Choco Moment,260 g,France,2025-10-31,11.69,260.0
2642,REC-151913,12567,Barre lait et céréales,"Lidl, Mister Choc",,"Germany, en:france",2025-05-02,15.1,
2643,REC-961804,7275,Fourrés cacao,Biocoop,300 g,France,2025-02-24,8.38,300.0
2644,REC-686523,6610,Roasted Almond Trail Mix Bar,Deliciously Ella,40g,United Kingdom,2025-02-01,18.69,40.0
2645,REC-866328,6942,Choco sensations,Milka,208g et 8 biscuits,France,2025-12-27,12.97,208.0
2646,REC-639206,6328,Flips Géant peanut,MCENNEDY American Way,450g,"Румъния,Обединено кралство Великобритания и Северна Ирландия,България",2024-08-21,5.12,450.0
2647,REC-435783,10459,Wafer,Sondey,280 g,"Bulgaria, en:romania",2025-06-18,22.39,280.0
2649,REC-705069,13777,Sergio,Excelo,250 g,en:Morocco,2025-03-18,8.34,250.0
2650,REC-605683,7525,lays,Lay's,97g,en:Morocco,2024-06-12,1.74,97.0
2652,REC-569045,12189,Extra dark chocolate created for bakers,Dr. Oetker,,en:United Kingdom,2024-08-06,7.59,
2655,REC-771999,14873,"Fruit & Fibre Bars, Strawberry & Raspberry",Nākd,44g x 3,en:United Kingdom,2024-07-21,9.05,44.0
2656,REC-106290,12528,NESTLÉ DESSERT 80% Puissant 170g,"Nestlé, Dessert",170 g,France,2024-07-20,15.13,170.0
2657,REC-913871,5585,Almond & Apricot Fruit & Nut Bars,Eat Natural,40 gram,United Kingdom,2025-07-01,21.59,40.0
2658,REC-133783,9822,Nooco,nooco,45g,Maroc,2024-04-24,19.22,45.0
2659,REC-698092,6442,Oatcakes,Simply M&S,300g,"France,United Kingdom,en:united-kingdom",2025-12-16,21.83,300.0
2660,REC-218515,14265,Harina preparada completamente para hacer Hot Cakes,Krusteaz,4.53 kg,"Estados Unidos,México",2025-08-22,10.59,4.53
2661,REC-173592,7339,CRUNCHY PEANUT BUTTER,CLIF BAR,2.40 oz,"Australia,United States",2026-01-02,8.98,2.4
2662,REC-289718,9508,Knackebrod Rag,Ikea,250 g,"France, Germany, Netherlands, en:united-kingdom",2024-12-14,21.12,250.0
2663,REC-638305,12437,Ginger Nuts,Tower Gate,300 g,"France,United Kingdom",2025-11-25,21.79,300.0
2664,REC-632474,8131,Muesli Bars Chocolate & Banana,"Crownfield, Lidl",200 g,"Bulgaria,Denmark,France,Germany,Poland,United Kingdom",2024-04-04,19.35,200.0
2665,REC-757695,9163,Petit Beurre Tablette Chocolat au lait,Sondey,150 g e,"France,Switzerland",2025-10-25,14.74,150.0
2667,REC-203989,13328,Fior Di Panna,Italiamo,400 g ℮,"France,Espagne",2024-03-19,11.64,400.0
2668,REC-846401,9233,Tastino Biscuiti Petit beurre,Tastino,450 g,"Hungary,Romania",2024-03-01,11.13,450.0
2669,REC-412119,5972,Carré Lait-Noisette,Sondey,250 g (10 sachets de 25 g),France,2024-04-17,4.27,250.0
2670,REC-788245,9932,Brioche Zopf,"Maître Jean Pierre, Maître Jean-Pierre",600g,"Francia,Germania",2024-05-05,11.94,600.0
2671,REC-780143,9411,Bio Hafer Cookies,Sondey,200 g,"en:germany, en:Germany, en:France",2025-12-12,16.1,200.0
2672,REC-488677,9073,Scottish black pepper oatcakes,Lidl,250 g,France,2024-07-08,9.81,250.0
2673,REC-658763,10868,Barres Amandes et Noix de coco,"Crownfield, Lidl",4 x 40 g,France,2025-07-25,10.58,4.0
2674,REC-832545,9749,Lulu La Barquette Framboise,"Lu,Mondelez",120 g e,"France,Suisse",2025-06-07,12.72,120.0
2675,REC-500367,11128,Miniroulés l'Original aux Fraises,LU,150 g,France,2025-11-11,12.38,150.0
2676,REC-399226,8707,SAVAROISES CHOCOLAT,St Michel,220 g,France,2025-03-14,7.52,220.0
2677,REC-727554,6019,GALAK Chocolat Blanc,"Nestlé, Galak",100 g,France,2024-08-13,10.48,100.0
2678,REC-860064,11656,Lindt Chocolat au lait praliné noisettes,"Lindt, Lindt & Sprüngli",225 g,"Algérie,France",2024-02-09,24.44,225.0
2680,REC-376267,6562,Creation lait caramel,Lindt,150 g,"France,La Réunion",2024-09-24,4.12,150.0
2682,REC-392310,11708,Macédoine 4/4,Bonduelle,,"France, Belgique",2024-04-04,8.84,
2683,REC-489978,10379,Dragibus haribo,Haribo,120g,"France, Switzerland, en:morocco",2025-07-31,5.15,120.0
2684,REC-571445,14246,Kellogg's Barres Frosties 6x25g,Kellogg's,150 g,France,2025-11-03,20.26,150.0
2685,REC-788490,14747,Bénénuts Cacahuètes grillées & salées,"Bénénuts, Pepsico France",410 g,France,2024-02-27,7.27,410.0
2686,REC-421827,11444,Noix de pécan sirop d'érable,Gerblé,132 g,"France,Polynésie française,Suisse,en:france",2024-05-16,5.62,132.0
2687,REC-217328,9093,Barre figue Gerblé,"Gerblé, Nutrition et Santé S.A.S., Sport & Énergie",150 g,France,2025-05-12,18.17,150.0
2688,REC-264954,10285,palmier,st michel,,"France, United States, en:morocco",2025-02-27,2.51,
2689,REC-547711,9823,Pâtes de fruits,Gayelord Hauser,,Frankreich,2025-05-22,9.0,
2690,REC-278338,10919,Le Sablé,Bjorg,,France,2024-05-07,15.18,
2691,REC-134472,12963,Brioche vendéenne Igp,"Carrefour, Reflets de France",600 g,"France, Italie, Espagne",2024-04-07,7.11,600.0
2692,REC-972898,12330,Palets Bretons Pur Beurre 125g,Chabrior,125 g,France,2025-04-10,14.97,125.0
2694,REC-549552,6600,Pistache grillée à sec sachet de 150g,U,150 g,France,2025-11-26,14.81,150.0
2695,REC-628590,7311,Tablette petit beurre au chocolat noir bio paquet de 150g,"U, U Bio",150 g,France,2025-01-08,7.51,150.0
2696,REC-159086,11086,Cookies aux pépites de chocolat & noisettes,Carrefour,200 g,"Belgium,France,Italy,Morocco,Poland,Romania,Spain",2025-05-22,23.36,200.0
2697,REC-465050,11272,Sable enrobe,Henry's,45g,"France,Maroc",2024-05-12,12.73,45.0
2698,REC-864263,8297,Tartines craquantes bio à la châtaigne sans gluten,"Ekibio, Le Pain des fleurs",300 g (2*25) (6 g / tartine),France,2025-05-13,6.27,300.0
2699,REC-517078,10900,Biscuits gourmands Sésame Vanille,"Karéléa, Léa Nature",132 g,"France,Suisse",2024-06-01,7.08,132.0
2700,REC-939275,9142,Chips saveur côte de boeuf grillée,Brets,125 g,France,2024-04-29,24.12,125.0
2701,REC-811239,9284,Fleur de sel noir,"Carrefour,Sélection",100 g,"France,French Polynesia,Italy,Kenya,Spain",2026-01-26,12.83,100.0
2702,REC-161146,14173,Lait noisettes entieres,Carrefour,200 g,France,2024-07-15,7.5,200.0
2703,REC-849517,14123,Cookie nougatine choco,"Marque Repère, P'tit Déli",200 g,"France,Réunion",2024-04-01,18.58,200.0
2704,REC-841623,5749,Salade carottes rapées,"Marque Repère, Menu Fraîcheur, Pause Fraîcheur",300 g,France,2025-11-19,5.36,300.0
2705,REC-111595,13373,Galette pur beurre,"Bio Village, Marque Repère",125 g,France,2025-03-30,21.86,125.0
2706,REC-158217,13098,Brioche vendéenne IGP,Nos Régions Ont du Talent,650 g e,France,2024-05-24,2.02,650.0
2707,REC-432711,14046,La Gâche,La Fournée Dorée,500 g,France,2025-12-31,6.31,500.0
2708,REC-621806,7888,Préparation Taboulé menthe citron,Tipiak,350 g,"France,Switzerland",2024-02-23,16.59,350.0
2711,REC-457077,11150,Pom-Bär Original,"Intersnack Deutschland SE, Pombär",75 g,"en:germany, en:Germany",2026-02-02,21.02,75.0
2714,REC-222553,8098,McVitie's Hobnobs Milk Choc Jumbo Pack,McVitie's,431g,"France, en:united-kingdom",2024-04-02,7.31,431.0
2716,REC-692953,10273,y Castell Welshcakes,Tan y Castell,240 g,"France,Royaume-Uni",2024-02-18,23.0,240.0
2717,REC-151265,5570,Real Fruit Yoyos Strawberry Family Pack,Bear,,"France, en:united-kingdom",2024-02-28,14.08,
2718,REC-273534,8437,Bake Rolls Salt,Unknown,80g,Rumania,2025-08-23,4.55,80.0
2719,REC-950478,9896,chocolata amaruie 80%cacao,Unknown,,"France,Roumanie",2024-03-24,8.17,
2721,REC-662909,13980,Ricola réglisse,Ricola,50 g,France,2024-12-10,23.49,50.0
2722,REC-259895,13423,Butterfly,Kambly,100 g,"France,Germany,Switzerland",2025-01-04,21.94,100.0
2723,REC-851657,7682,Original family format,Oreo,"308 g ℮, 2 pacchetti da 14 biscotti 11 g l'uno","France, Spain, en:united-kingdom",2024-05-24,16.38,308.0
2725,REC-766518,10337,Noir 86% extra intense,Côte d'or,100 g,Belgium,2024-02-13,12.26,100.0
2726,REC-545218,6213,Napolitaner,Loacker,175 g,"Germany, Italy, en:bulgaria",2025-09-20,14.61,175.0
2730,REC-591558,14272,Galletas desayuno integral 0% azúcares,Florbú,,"Francia,Marruecos,España",2024-11-16,14.3,
2731,REC-285060,8098,Popcorn,Unknown,300g,"Belgium,France,Germany",2025-04-09,4.86,300.0
2732,REC-935576,7840,Törtchen Kakao-Haselnusscreme,Manner,400 g,"France,Germany,Spain",2024-04-17,21.91,400.0
2733,REC-361975,8499,VitaWeat 9 Grains,Arnott's,250g,"France, New Zealand, en:australia, en:french-polynesia",2025-11-09,5.29,250.0
2735,REC-953365,9385,crackers cheddar,Gullón,,"France,Spain,en:morocco",2024-10-31,4.09,
2736,REC-920575,7608,Barres chocolat noir et pointe de sel,"CROWNFIELD,Lidl",4 x 40 g,France,2025-05-01,20.32,4.0
2737,REC-358259,10068,Galletas maría,Hacendado,4 x 200 g,España,2025-05-11,7.82,4.0
2738,REC-912575,6715,Salzstangen mit Meersalz,Sun Snacks,250g,Deutschland,2025-11-05,2.57,250.0
2739,REC-709647,14676,Risi Clásicas,Risi,,"Spain, en:morocco",2025-09-02,20.26,
2740,REC-120318,8239,Party Rings Mini,Fox's,21g,en:gb,2025-02-07,5.21,21.0
2741,REC-241707,12703,Choco fundir negro,Hacendado,200 g,Spain,2025-07-18,2.51,200.0
2742,REC-198558,7426,gullon Hearts of Cereal Oats Chocolate,Gullón,240g,France,2024-09-22,19.94,240.0
2744,REC-575519,5189,Black Pepper & Sea Salt Crackers,Rivercote,185 g,Spain,2024-12-16,11.71,185.0
2745,REC-371454,9918,Jet Gum Sugar Free,"Jet Gum, Jetgum",45 g,"Alemanha,Eslováquia",2024-09-08,8.55,45.0
2746,REC-856768,14464,Dark 75% madagascar ginger & turmeric,Waitrose,,United Kingdom,2025-01-27,7.81,
2747,REC-751682,8813,Hot mix spicy,Snacks of The World,400 g,France,2026-01-27,5.67,400.0
2748,REC-381834,12258,Cocoa & Vanilla Gruffalo Biscuits+ Months 5 x (100g),Organix,,en:gb,2024-03-28,13.16,
2749,REC-264757,10183,Hoops,Unknown,8 x 25 g,en:gb,2024-06-03,10.78,8.0
2750,REC-150567,7790,Gerlinea moelleux,Gerlinéa,138 g e,France,2024-02-07,5.34,138.0
2751,REC-237615,10247,Tic tac Festival,TIC TAC,54 g,"France, en:germany",2025-06-04,17.45,54.0
2752,REC-597122,7892,Dark compound choclate,Toren,,Morocco,2025-08-11,19.14,
2754,REC-985464,14032,La brioche tressée tranchée,la fournée dorée,500g,France,2025-12-20,1.49,500.0
2755,REC-659587,9568,Half-Coated Milk Chocolate Cookies,Fox's,175g,United Kingdom,2025-06-30,17.66,175.0
2756,REC-562425,12635,Sweet and salty butterfly popcorn,Unknown,,Royaume-Uni,2025-09-15,21.66,
2757,REC-685868,12420,Patatas Lay's Sal,"Lay's,PepsiCo",160 g.,España,2025-06-09,11.87,160.0
2758,REC-748476,11894,Chips saveur barbecue,Lay's,135 g,France,2025-07-13,1.75,135.0
2759,REC-356081,11488,Mes cookies Bio tout chocolat,Aline & Olivier,180 g,France,2024-10-22,10.8,180.0
2760,REC-473461,13116,Seriously Salt and Vinegar Crisps,Walkers,45 g,"Italy, en:united-kingdom",2024-10-22,7.07,45.0
2761,REC-365856,5951,La madeleine pur beurre,Maison Colibri,250 g,France,2025-08-29,21.6,250.0
2762,REC-270796,8802,Pistachio nut mix salted,Snacks of The World,200 g,France,2025-04-10,21.7,200.0
2763,REC-339650,9960,Petit biscuit avoine & framboise,Chabrior,135 g,France,2024-07-11,13.0,135.0
2764,REC-275361,12638,Lentil Chips,"Aldi,Snackrite",85g,United Kingdom,2024-11-01,22.17,85.0
2765,REC-552400,14056,Carrés Dégustation,Lindt,154 g,France,2025-03-30,18.5,154.0
2766,REC-279683,7416,Oswego,Unknown,250g,Italia,2025-10-29,1.61,250.0
2767,REC-730439,11624,Prinzenrolle,DeBeukelar,450g,en:de,2026-01-29,23.14,450.0
2768,REC-774116,5812,Dairy Milk Marvellous Creations Jelly Popping Candy,"Cadbury, Mondelez",160g,en:gb,2025-12-09,4.74,160.0
2769,REC-135641,5392,Very Cherry Gourmet Sweets,Unknown,140g,United Kingdom,2024-02-14,22.33,140.0
2770,REC-857253,9546,"Vegane snack balls - Date café, banane",Vemondo,,"Germany, en:france",2024-11-27,18.71,
2771,REC-831487,6454,Tony's chocolonely milk creamy,Tony's Chocolonely,,en:gb,2025-03-20,10.5,
2772,REC-996610,5783,Toffee,Skinny Whip,5 x 20 g,United Kingdom,2024-07-06,20.62,5.0
2774,REC-615993,5677,Célébrations,Celebrations,272 g,en:fr,2025-11-10,23.95,272.0
2775,REC-382367,10961,Salted dark chocolate almonds,Forest Feast,,en:gb,2024-09-22,2.44,
2776,REC-361047,14287,Hazelnut Dark Chocolate,Moser Roth,5 x 25 g,en:gb,2024-08-26,10.22,5.0
2777,REC-324298,7406,Digestives The Original Twin Pack,McVitie’s,2 x 360 g,"United States, en:united-kingdom",2024-09-28,12.83,2.0
2778,REC-400504,13689,Hafercookies,REWE Bio,300g,Germany,2025-12-03,15.06,300.0
2779,REC-567302,7934,Cocoa Vanilla Oat Boost,Graze,30g,en:gb,2024-10-15,14.09,30.0
2780,REC-796546,5517,Vegan bar choco amandes,Nu3,50gr,France,2025-08-30,19.93,50.0
2781,REC-816217,8462,Les P'tites Madeleines Pépites de Chocolat,Ker Cadélac,,France,2025-09-16,13.94,
2782,REC-618062,11734,Toffifee,Storck,125g,"Ireland, en:united-kingdom",2025-10-16,9.87,125.0
2784,REC-175533,14290,Creamy milk chocolate,NOOCO,,en:Morocco,2024-04-25,22.09,
2785,REC-968572,7276,Fruit Splits Bear,BEAR,100g,en:United Kingdom,2025-10-27,1.69,100.0
2786,REC-332437,6869,Chips  barbecue,Lay's,250 g,France,2024-09-21,6.17,250.0
2787,REC-699959,11974,Biscoff Bar,Trekk Power,,United Kingdom,2024-03-09,5.52,
2788,REC-952548,11169,Toffee Apple Oat Bars,Bio & Me,,en:United Kingdom,2026-01-01,5.11,
2790,REC-362584,11334,HAND COOKED sea salt & Balsamic vinegar crisps,M&S FOOD,150 g e,"France, United Kingdom",2024-09-26,12.92,150.0
2791,REC-572750,12422,Ready Salted Potato Sticks,Marks & Spencer,150g,"France, Royaume-Uni",2024-09-18,5.71,150.0
2792,REC-979324,14062,Super Extra-Large Peanuts,Kirkland Signature,1.13 kg,"France,United States",2026-02-01,16.67,1.13
2795,REC-592399,12848,Marzipan log,Favorina,175g,"Czech Republic,France,Germany,en:netherlands",2024-11-20,13.09,175.0
2796,REC-998079,12859,Crackers emmental,Snack Day,,Frankrijk,2025-04-07,8.82,
2797,REC-790191,6677,Flips Cacahuète,Unknown,200 g,"France,en:france",2025-12-24,23.42,200.0
2798,REC-132927,9233,Bio Biscuits tablette chocolat noir,Sondey,150 g,France,2025-12-01,13.09,150.0
2801,REC-825430,11608,Galak Chocolat Blanc,Unknown,200 g (2 * 100 g),Francia,2024-10-08,22.16,200.0
2802,REC-992394,14265,Carrés lait noisettes entières,Côte d'Or,200 g,"Belgium,France",2024-02-06,15.59,200.0
2803,REC-110141,11716,Fraise🍓Tagada,Haribo,30 g,France,2025-11-03,6.94,30.0
2804,REC-844095,5948,Biscuit sésame Gerblé,gerblé,,France,2024-02-09,16.94,
2805,REC-814143,13807,Galettes mais oignon crème ciboulette,Gerblé,"123.5 g, 12 galettes",France,2025-05-14,5.13,123.5
2807,REC-456149,5582,Sablés aux pommes,"Carrefour, Reflets de France",150 g,France,2025-08-03,19.95,150.0
2808,REC-406976,9263,Nature,Carrefour classic,200 g,France,2024-11-11,6.16,200.0
2809,REC-531089,5855,Petit beurre - 200g BIO,"Chabrior, Filet Bleu, Intermarché",200 g,"Belgium,France",2025-10-09,7.61,200.0
2810,REC-345731,7197,Biscuits petit beurre bio paquet de 150g,"U, U Bio",150 g,France,2024-02-16,24.61,150.0
2811,REC-440609,5852,Pains au lait x15 - 525g,U,525 g,France,2024-08-06,18.74,525.0
2812,REC-246026,9950,Tuiles goût salé paquet de 170g,U,170 g,France,2025-10-27,2.59,170.0
2813,REC-286562,9342,Barres de céréales saveur pomme verte 6x125g,U,,France,2026-01-16,6.97,
2814,REC-214862,8725,Mon Cake Nature,Ker Cadélac,800 g,France,2025-06-22,6.82,800.0
2815,REC-910241,13356,La Classique Nature,Unknown,6 * 27.5 g,France,2024-03-05,9.8,6.0
2816,REC-139807,7796,Gâteau au fromage blanc,Saint Amour®,350 g,France,2024-04-15,22.59,350.0
2817,REC-312449,14093,Grany Riz🍚 soufflé & Chocolat 🍫,"Grany, LU",125 g,France,2024-10-14,12.85,125.0
2818,REC-112582,13513,Langues de chat,Karéléa,100 g,France,2024-03-12,10.05,100.0
2820,REC-793180,13537,Dessert noir,Carrefour,200 g,France,2024-05-11,24.48,200.0
2821,REC-568240,10460,Barres GOURMANDES,Carrefour,140 g,"Belgium,France, Italie, Espagne",2025-10-10,7.93,140.0
2823,REC-826203,10239,Crackers emmental,TokapiMarque Repère,100 g,France,2024-02-05,9.88,100.0
2824,REC-829592,13414,Biscuits sésame,"Bio Village, Marque Repère",230 g,"France, en:reunion, en:belgium",2024-07-28,22.07,230.0
2825,REC-356833,12710,Biscuits tablette chocolat noir,"Bio Village, Marque Repère",150 g,France,2025-12-27,11.86,150.0
2826,REC-729250,6308,8 mini gâches pur beurre à la crême fraîche,"Leclerc, Nos regions ont du talent",360 g,France,2024-04-05,10.86,360.0
2827,REC-134837,13279,Cookies Pépites de chocolat noir & cacao,Biocoop,200 g,France,2024-10-01,9.32,200.0
2828,REC-742537,5339,Raffaello,Unknown,,"Austria, Belgium, France, Germany, Switzerland, en:morocco",2024-03-06,21.49,
2829,REC-921153,6488,Maxi King 3er-Pack,"Kinder,Ferrero",35g,"Österreich,Belgien,Frankreich,Deutschland,Schweiz",2025-04-02,11.59,35.0
2830,REC-708333,8850,180G CHUPA CHUPS MINI ASSOSRTI,Chupa Chups,180 g,France,2025-01-25,15.54,180.0
2832,REC-492308,6995,6 Cherry Bakewells,Mr Kipling,282 g (6 x 47 g),"France,United Kingdom",2025-12-23,21.8,282.0
2833,REC-564450,6602,NO ARTIFICIAL COLO NO ARTIFICIAL FLAVOURS NO MSG H,KP Snacks,6 x 24 g,"France, Ireland, en:united-kingdom",2025-10-28,7.51,6.0
2834,REC-127756,10173,Cheese Flavour Potato Snacks,Walkers Quavers,34 g,"Francia, Reino Unido, Spain",2025-02-07,7.35,34.0
2836,REC-302532,10592,Blue Maize Tortilla Chips,Mister Free'd,135g,"France,Germany,United Kingdom",2024-11-14,1.69,135.0
2837,REC-496120,11340,Mini Croissants,7 Days,185 g,"Bulgaria, United Kingdom, en:romania",2025-08-29,5.38,185.0
2838,REC-170615,8804,Barres Lion,"Nestlé, Lion",10 x 42 g,France,2026-01-22,21.22,10.0
2839,REC-793062,5521,NESTLE L'ATELIER - Noir 70% - 100g,Unknown,100 g,"France,Guyane",2025-10-14,20.05,100.0
2840,REC-139176,5726,FLORENTIN 125G - KAMBLY - 125g,Kambly,125 g,France,2025-09-06,8.25,125.0
